2051,79621.429688
2063,84495.078125
2076,88545.742188
2088,88545.742188
2101,92619.812500
2113,96423.585938
2126,96681.453125
2138,88901.398438
2151,70511.210938
2163,41660.640625
2176,13438.115234
2188,1502.339844
2201,-517.669800
2213,166.854919
2226,430.208160
2238,39.373901
2251,-240.923019
2263,-281.265106
2276,-290.947235
2288,-312.086487
2301,-337.744049
2313,-337.744049
2326,-301.274811
2338,-301.274811
2351,-284.653870
2363,-278.521851
2376,-283.524292
2388,-268.678375
2401,-285.944794
2413,-278.844604
2426,-277.230896
2438,-272.389862
2451,-250.605118
2463,-259.319031
2476,-258.512177
2488,-234.952393
2501,-217.201874
2513,-220.267868
2526,-200.419556
2538,-218.170074
2551,-216.072281
2563,-197.514923
2576,-199.935440
2588,-199.935440
2601,-187.348709
2613,-185.573654
2626,-172.180084
2638,-162.497986
2651,-171.211868
2663,-164.434402
2676,-155.397766
2688,-148.297562
2701,-153.461349
2713,-157.011459
2726,-147.329346
2738,-155.236404
2751,-152.331772
2763,-140.874619
2776,-148.781662
2788,-160.077454
2801,-153.299973
2813,-146.522507
2826,-146.522507
2838,-154.429565
2851,-151.524933
2863,-155.075027
2876,-152.009033
2888,-132.806198
2901,-129.256088
2913,-126.835564
2926,-124.415039
2938,-118.444405
2951,-128.126511
2963,-127.965141
2976,-115.539772
2988,-127.965141
3001,-140.713242
3013,-145.715668
3026,-126.835564
3038,-133.451660
3051,-131.837982
3063,-131.837982
3076,-115.701141
3088,-128.771988
3101,-142.649658
3113,-126.190086
3126,-119.735352
3138,-125.705986
3151,-111.021461
3163,-114.571564
3176,-124.737770
3188,-108.116829
3201,-88.752617
3213,-121.510406
3226,-177.827972
3238,-184.928192
3251,-174.439240
3263,-151.847672
3276,-143.940613
3288,-139.422302
3301,-111.344193
3313,-111.344193
3326,-96.498306
3338,-108.600937
3351,-118.283035
3363,-110.698723
3376,-119.251251
3388,-119.412613
3401,-119.573982
3413,-114.571564
3426,2523.963135
3438,-124.576416
3451,-127.158302
3463,-132.806198
3476,-131.999344
3488,-105.857674
3501,-105.212196
3513,-103.759880
3526,-96.175568
3538,-87.945778
3551,-101.016617
3563,-101.016617
3576,-115.378403
3588,-102.307564
3601,-88.429886
3613,-98.596092
3626,-120.219460
3638,-104.728088
3651,-88.429886
3663,-93.109566
3676,-111.344193
3688,-101.823463
3701,-88.107147
3713,-97.143776
3726,-86.816200
3738,-92.464096
3751,-105.212196
3763,-94.884621
3776,-97.305145
3788,-104.082619
3801,-104.082619
3813,-109.569145
3826,-89.720833
3838,-85.525253
3851,-92.948196
3863,-89.720833
3876,-83.104729
3888,-87.945778
3901,-89.075356
3913,-86.816200
3926,-90.204933
3938,-98.111984
3951,-97.305145
3963,-98.273354
3976,-113.119247
3988,-110.537354
4001,-92.141357
4013,-81.491043
4026,-75.197678
4038,-75.197678
4051,-89.398094
4063,-95.368721
4076,-98.434723
4088,-86.332092
4101,-87.461670
4113,-99.241570
4126,-95.368721
4138,-75.681778
4151,-76.488625
4163,-81.813782
4176,-96.498306
4188,-97.789253
4201,-84.718407
4213,-74.390831
4226,-79.877357
4238,-75.359039
4251,-74.068092
4263,-93.593674
4276,-96.659668
4288,-96.659668
4301,2556.559570
4313,-85.525146
4326,-80.038727
4338,-55.510731
4351,-60.190414
4363,-75.359039
4376,-88.429886
4388,-91.979988
4401,-77.779572
4413,-74.552200
4426,-76.972725
4438,-83.588829
4451,-89.236725
4463,-97.466515
4476,-93.593674
4488,-96.982407
4501,-102.468933
4513,-93.109566
4526,-84.718407
4538,-84.718407
4551,-76.972725
4563,-80.038727
4576,-92.948196
4588,-94.077774
4601,-101.339355
4613,-105.534935
4626,-84.718407
4638,-68.581573
4651,-71.808937
4663,-65.676941
4676,-91.495880
4688,-93.593674
4701,-91.011780
4713,-88.429886
4726,-88.591255
4738,-88.913986
4751,-91.173149
4763,-81.975143
4776,-81.975143
4788,-76.488625
4801,-86.332092
4813,-87.945778
4826,-75.197678
4838,-78.425041
4851,-74.390831
4863,-74.068092
4876,-84.072937
4888,-71.486198
4901,-43.892204
4913,-44.537678
4926,-67.774727
4938,-94.561882
4951,-85.525253
4963,-88.913986
4976,-84.072937
4988,-65.515572
5001,-62.610939
5013,-62.610939
5026,-59.060833
5038,-57.447151
5051,-59.222202
5063,-70.195251
5076,-81.006935
5088,-86.816200
5101,-69.388412
5113,-71.647568
5126,-99.080200
5138,-101.662094
5151,-82.620621
5163,-66.806519
5176,-79.070518
5188,-87.138939
5201,-93.593674
5213,-92.625458
5226,-75.197678
5238,-86.332092
5251,-86.170723
5263,-86.170723
5276,-86.332092
5288,-90.366302
5301,-78.586411
5313,-75.036308
5326,-79.070518
5338,-84.234306
5351,253.187012
5363,-81.006943
5376,-70.679359
5388,-60.513149
5401,-75.036308
5413,-80.361465
5426,-97.143776
5438,-96.175568
5451,-77.134094
5463,-87.623039
5476,-65.031464
5488,-62.126835
5501,-72.615784
5513,-72.615784
5526,-57.608521
5538,-59.060833
5551,-87.138939
5563,-102.468933
5576,-88.268517
5588,-82.459251
5601,-86.654831
5613,-79.877357
5626,-52.444729
5638,-60.513149
5651,-81.006935
5663,-82.136513
5676,-70.679359
5688,-82.781990
5701,-91.173149
5713,-84.879776
5726,-81.652412
5738,-86.654831
5751,-87.300301
5763,-87.300301
5776,-75.843147
5788,-72.938515
5801,-56.317570
5813,-49.540100
5826,-68.258835
5838,-67.451988
5851,-76.327255
5863,-75.036308
5876,-69.388412
5888,-63.417782
5901,-55.994835
5913,-75.843147
5926,-86.816200
5938,-84.072937
5951,-71.002098
5963,-61.804096
5976,-73.745361
5988,-73.745361
6001,-70.679359
6013,-80.038727
6026,-78.425041
6038,-72.131676
6051,-76.488625
6063,-76.811356
6076,-71.002098
6088,-64.708725
6101,-58.415359
6113,-79.554619
6126,-78.425041
6138,-79.393250
6151,-63.095043
6163,-63.417782
6176,-80.684196
6188,-74.068092
6201,-72.777145
6213,-76.649986
6226,-68.097466
6238,-68.097466
6251,-77.134094
6263,-75.036308
6276,-54.219784
6288,-53.412941
6301,-67.290627
6313,-73.422623
6326,-88.107147
6338,-85.525253
6351,-69.065674
6363,-81.329674
6376,-83.750198
6388,-81.006935
6401,-97.466515
6413,-78.909149
6426,-53.574310
6438,-61.158623
6451,-65.838310
6463,-82.459251
6476,-92.302727
6488,-92.302727
6501,-89.882202
6513,-77.940941
6526,-63.417782
6538,-60.835888
6551,-59.060833
6563,-83.588829
6576,-77.134094
6588,-63.256413
6601,-67.129257
6613,-84.557045
6626,-76.165886
6638,-85.041145
6651,-86.493462
6663,-74.552200
6676,-85.847992
6688,-83.750198
6701,-71.970306
6713,-85.041145
6726,-86.816200
6738,-86.816200
6751,-75.520409
6763,-65.031464
6776,-55.994835
6788,-51.960625
6801,-53.251572
6813,-40.987572
6826,-54.542519
6838,-62.933678
6851,-65.192833
6863,-58.576729
6876,-72.938515
6888,-74.390831
6901,-57.447151
6913,-59.867676
6926,-83.266098
6938,-74.713570
6951,-65.192833
6963,-65.192833
6976,-81.813782
6988,-88.107147
7001,-65.354202
7013,-65.838310
7026,-75.197678
7038,-73.099884
7051,-52.121994
7063,-53.735676
7076,-71.002098
7088,-85.525253
7101,-84.234306
7113,-66.645149
7126,-70.033882
7138,-68.742935
7151,-73.906731
7163,-62.449570
7176,-76.972725
7188,-76.649986
7201,-51.315151
7213,-51.315151
7226,-67.774727
7238,-83.266098
7251,-71.486198
7263,-64.547363
7276,-62.449570
7288,-66.483780
7301,-67.613358
7313,-72.454414
7326,-49.217361
7338,-63.901886
7351,-64.547363
7363,-53.735676
7376,-63.095043
7388,-70.356621
7401,-79.070518
7413,-86.170723
7426,-76.649986
7438,-89.075356
7451,-87.300301
7463,-87.300301
7476,-86.009354
7488,-78.102303
7501,-64.708725
7513,-62.772308
7526,-65.354202
7538,-62.126835
7551,-73.906731
7563,-68.097466
7576,-68.742935
7588,-84.395676
7601,-77.618202
7613,-80.522835
7626,-74.390831
7638,-82.620621
7651,-71.324829
7663,-69.549782
7676,-81.168304
7688,-57.608521
7701,-62.288204
7713,-62.288204
7726,-67.936096
7738,-63.579151
7751,-53.897045
7763,-62.126835
7776,-95.530090
7788,-86.170723
7801,-70.356621
7813,-84.879776
7826,-75.681778
7838,-58.899467
7851,-61.965466
7863,-60.351780
7876,-55.994835
7888,-69.549782
7901,-71.324829
7913,-71.486198
7926,-70.840729
7938,-55.510731
7951,-55.510731
7963,-63.740517
7976,-74.874939
7988,-86.009354
8001,-92.302727
8013,-85.363884
8026,-79.715988
8038,-65.031464
8051,-76.649986
8063,-91.979988
8076,-79.393250
8088,-58.576729
8101,-70.679359
8113,-84.557045
8126,-79.231888
8138,-87.461670
8151,-74.874939
8163,-62.933678
8176,-80.200096
8188,-80.200096
8201,-79.877357
8213,-65.515572
8226,-64.547363
8238,-66.967888
8251,-69.388412
8263,-65.192833
8276,-53.735676
8288,-57.931255
8301,-79.231888
8313,-77.940941
8326,-77.295464
8338,-67.774727
8351,-74.229462
8363,-78.747780
8376,-53.735676
8388,-44.699047
8401,-53.735676
8413,-48.249153
8426,-61.158623
8438,-61.158623
8451,-75.359039
8463,-60.674519
8476,-68.420204
8488,-67.613358
8501,-61.965466
8513,-57.447151
8526,-65.838310
8538,-61.965466
8551,-65.192833
8563,-81.329674
8576,-77.134094
8588,-85.525253
8601,-106.503143
8613,-100.693878
8626,-83.427460
8638,-81.975143
8651,-74.390831
8663,-76.811356
8676,-71.486198
8688,-71.486198
8701,-85.847992
8713,-70.840729
8726,-61.642727
8738,-73.583992
8751,-68.742935
8763,-63.256413
8776,-45.344521
8788,-54.058414
8801,-65.192833
8813,-77.618202
8826,-72.454414
8838,-59.544941
8851,-53.251572
8863,-79.070518
8876,-80.684196
8888,-81.006935
8901,-74.874939
8913,-71.163467
8926,-71.163467
8938,-80.200096
8951,-66.161041
8963,-65.354202
8976,-72.615784
8988,-71.002098
9001,-45.828625
9013,-64.870094
9026,-79.877357
9038,-77.295464
9051,-64.063255
9063,-75.359039
9076,-67.774727
9088,-69.065674
9101,-76.004517
9113,-75.036308
9126,-74.874939
9138,-70.517990
9151,-66.483780
9163,-66.483780
9176,-52.283363
9188,-50.024204
9201,-47.926414
9213,-52.121994
9226,-59.544941
9238,-68.742935
9251,-81.006935
9263,-72.131676
9276,-73.906731
9288,-79.231888
9301,-75.520409
9313,-70.356621
9326,-61.481361
9338,-51.637886
9351,-44.214943
9363,-66.322411
9376,-65.838310
9388,-46.312729
9401,-51.960625
9413,-51.960625
9426,-77.940941
9438,-67.613358
9451,-74.713570
9463,-70.517990
9476,-69.549782
9488,-68.097466
9501,-72.131676
9513,-65.676941
9526,-57.285782
9538,-66.645149
9551,-50.992413
9563,-54.865257
9576,-63.256413
9588,-55.833466
9601,-58.738098
9613,-77.456833
9626,-52.767467
9638,-51.315151
9651,-52.283363
9663,-52.283363
9676,-65.676941
9688,-68.581573
9701,-78.263672
9713,-78.425041
9726,-75.359039
9738,-74.874939
9751,-65.031464
9763,-76.811356
9776,-71.647568
9788,-62.126835
9801,-69.872520
9813,-79.554619
9826,-74.390831
9838,-77.456833
9851,-67.774727
9863,-63.579151
9876,-51.153782
9888,-71.647568
9901,-71.647568
9913,-71.970306
9926,-62.933678
9938,-63.579151
9951,-75.359039
9963,-70.033882
9976,-51.637886
9988,-59.060833
10001,-65.676941
