2938,-115.378403
2951,-102.630302
2963,-108.923668
2976,-124.576408
2988,-140.874619
3001,142.165543
3013,847.022705
3026,970.469543
3038,495.562347
3051,204.292389
3063,210.908493
3076,176.698395
3088,-6.454742
3101,-89.720833
3113,-124.253670
3126,-182.669022
3138,-216.072281
3151,-213.167664
3163,-213.167664
3176,-177.505234
3188,-128.771988
3201,-129.256088
3213,-134.581253
3226,-121.833145
3238,-121.671776
3251,-111.344193
3263,-78.909149
3276,-23.882523
3288,19.202839
3301,-12.586735
3313,-99.564301
3326,-122.155876
3338,-117.476196
3351,-106.341774
3363,-111.505562
3376,-117.637566
3388,-121.349037
3401,-113.926094
3413,-113.926094
3426,-106.987251
3438,-103.759880
3451,-106.825882
3463,-79.231888
3476,48.571884
3488,232.531860
3501,310.795532
3513,261.416809
3526,155.397766
3538,42.601257
3551,-30.175888
3563,-77.940941
3576,-55.349361
3588,22.914310
3601,107.148621
3613,176.698395
3626,225.431656
3638,261.255432
3651,321.607208
3663,321.607208
3676,407.132477
3688,397.127625
3701,375.342896
3713,409.068909
3726,443.278992
3738,437.147003
3751,416.653198
3763,432.790039
3776,489.591736
3788,545.425171
3801,602.388245
3813,673.713074
3826,708.730042
3838,710.020935
3851,710.666443
3863,704.050354
3876,746.006104
3888,740.842346
3901,740.842346
3913,691.947693
3926,681.458740
3938,711.311890
3951,717.928040
3963,728.416931
3976,756.172302
3988,784.411804
4001,796.191711
4013,823.785706
4026,838.308838
4038,877.359985
4051,916.411133
4063,927.222839
4076,909.633667
4088,915.442932
4101,897.369690
4113,864.289124
4126,842.665771
4138,842.665771
4151,863.159546
4163,843.311279
4176,818.460510
4188,833.790527
4201,859.932190
4213,872.841675
4226,892.528625
4238,887.526184
4251,860.739075
4263,832.660950
4276,776.020630
4288,792.157471
4301,849.765991
4313,864.611877
4326,892.528625
4338,921.413574
4351,900.758423
4363,861.868652
4376,842.988525
4388,842.988525
4401,865.580078
4413,895.271912
4426,908.019958
4438,966.435364
4451,1018.073242
4463,1025.334839
4476,1025.818970
4488,1071.324829
4501,1142.326904
4513,1200.742310
4526,1206.390137
4538,1168.791260
4551,1134.903931
4563,1057.447144
4576,997.095337
4588,976.117432
4601,981.281250
4613,960.626099
4626,951.912170
4638,951.912170
4651,959.012390
4663,947.393860
4676,953.364502
4688,989.188293
4701,1062.126831
4713,1127.319702
4726,1201.871826
4738,1244.957153
4751,1279.489990
4763,1295.788208
4776,1290.463135
4788,1265.612305
4801,1286.106201
4813,1331.127930
4826,1383.572632
4838,1470.550171
4851,1616.265869
4863,1616.265869
4876,1695.820557
4888,1744.231079
4901,1782.475342
4913,1837.340576
4926,1842.020264
4938,1844.118042
4951,1904.469849
4963,2000.968140
4976,2099.564209
4988,2229.465820
5001,2347.587402
5013,2478.941406
5026,2677.747314
5038,2923.511230
5051,3152.170410
5063,3348.232910
5076,3508.955811
5088,3660.642090
5101,3824.269775
5113,3824.269775
5126,4015.168457
5138,4145.715332
5151,4226.077148
5163,4239.309082
5176,4202.839844
5188,4217.363281
5201,4338.873535
5213,4512.667480
5226,4643.537109
5238,4721.155273
5251,4743.424316
5263,4725.512207
5276,4695.659180
5288,4688.074707
5301,4749.556152
5313,4875.262207
5326,5211.715332
5338,5653.380371
5351,6060.997070
5363,6060.997070
5376,6393.899902
5388,6663.062500
5401,6883.976074
5413,7043.892090
5426,7166.370605
5438,7204.614746
5451,7225.915527
5463,7339.519043
5476,7558.011719
5488,7952.395996
5501,8598.192383
5513,9173.793945
5526,9476.359375
5538,9561.239258
5551,9531.708984
5563,9592.060547
5576,9910.117188
5588,10429.723633
5601,11030.660156
5613,11030.660156
5626,11563.982422
5638,11891.560547
5651,11943.520508
5663,11935.452148
5676,12342.261719
5688,13666.127930
5701,16098.272461
5713,20386.638672
5726,26995.642578
5738,34877.199219
5751,42382.441406
5763,47736.160156
5776,51885.750000
5788,55244.308594
5801,57919.960937
5813,60233.335937
5826,62647.730469
5838,62647.730469
5851,65734.226563
5863,69882.039063
5876,75915.117188
5888,82694.851563
5901,86259.320313
5913,82313.859375
5926,65939.648438
5938,36659.671875
5951,9426.173828
5963,731.321289
5976,787.155029
5988,1174.277832
6001,337.744019
6013,-217.686005
6026,-263.353241
6038,-283.847015
6051,-295.788269
6063,-296.595123
6076,-300.790710
6088,-300.790710
6101,-295.142792
6113,-290.463135
6126,-310.634155
6138,-319.832153
6151,-324.834595
6163,-346.135223
6176,-330.321106
6188,-300.306580
6201,-301.597534
6213,-307.406799
6226,-302.888489
6238,-295.465546
6251,-290.624481
6263,-277.553650
6276,-264.321442
6288,-258.673553
6301,-239.309341
6313,-241.568497
6326,-245.279968
6338,-245.279968
6351,-227.368073
6363,-220.267868
6376,-233.500076
6388,-219.945129
6401,-224.624817
6413,-224.302078
6426,-204.615128
6438,-213.006287
6451,-205.583344
6463,-203.969650
6476,-200.419556
6488,-196.385345
6501,-190.898819
6513,-186.864609
6526,-185.089554
6538,-171.050507
6551,-169.114090
6563,-177.182510
6576,-177.182510
6588,-162.175247
6601,-158.947876
6613,-169.759552
6626,-170.405029
6638,-159.431976
6651,-163.466187
6663,-170.566406
6676,-179.280289
6688,-164.434402
6701,-159.109238
6713,-160.884293
6726,-154.913666
6738,-161.691132
6751,-159.754715
6763,-175.730194
6776,-155.559143
6788,-178.473450
6801,-201.710495
6813,-201.710495
6826,-160.077454
6838,-160.561554
6851,-147.490723
6863,-147.490723
6876,-155.559143
6888,-158.463776
6901,-150.233978
6913,-121.349037
6926,-129.578827
6938,-141.681458
6951,-159.270615
6963,-150.233978
6976,-137.163147
6988,-147.167984
7001,-138.615448
7013,-137.163147
7026,-154.913666
7038,-131.676620
7051,-137.324509
7063,-137.324509
7076,-130.869766
7088,-121.671776
7101,-130.547043
7113,-139.260925
7126,-142.649658
7138,-140.390503
7151,-129.901566
7163,-138.292725
7176,-134.258514
7188,-141.035980
7201,-130.062927
7213,-141.358719
7226,-141.520081
7238,-144.747452
7251,-145.715668
7263,-126.996933
7276,-130.708405
7288,-120.380829
7301,-127.481033
7313,-127.481033
7326,-153.461349
7338,-138.454086
7351,-117.798935
7363,-138.131348
7376,-144.908829
7388,-130.869766
7401,-142.811035
7413,-144.908829
7426,-108.762299
7438,-126.996933
7451,-137.647247
7463,-128.610611
7476,-116.507988
7488,-121.994507
7501,-107.148621
7513,-100.048409
7526,-117.637566
7538,-118.605774
7551,-118.605774
7563,-114.087456
7576,-121.026299
7588,-126.190086
7601,-120.380829
7613,-133.451660
7626,-121.671776
7638,-120.542198
7651,-128.287872
7663,-121.994507
7676,-116.346619
7688,-118.767143
7701,-124.253670
7713,-121.994507
7726,-129.256088
7738,-127.965141
7751,-116.507988
7763,-104.405357
7776,-108.439568
7788,-108.439568
7801,-123.608192
7813,-130.385666
7826,-126.190086
7838,-120.058090
7851,-119.412613
7863,-127.642403
7876,-125.544617
7888,-123.446823
7901,-125.705986
7913,-127.481033
7926,-132.644821
7938,-115.862511
7951,-109.730515
7963,-111.505562
7976,-111.505562
7988,-113.926094
8001,-104.082619
8013,-115.217041
8026,-117.476196
8038,-117.476196
8051,-117.637566
8063,-115.217041
8076,-126.351456
8088,-110.698723
8101,-107.309982
8113,-108.600937
8126,-97.143776
8138,-105.050827
8151,-119.896721
8163,-122.801353
8176,-113.764725
8188,-121.026299
8201,-109.891884
8213,-107.955460
8226,-108.116829
8238,-117.314827
8251,-117.637566
8263,-94.723251
8276,-91.011780
8288,-91.011780
8301,-109.569145
8313,-106.019035
8326,-97.305145
8338,-107.632721
8351,-109.891884
8363,-116.992088
8376,-117.960297
8388,-103.759880
8401,-97.466515
8413,-108.923668
8426,-119.412613
8438,-116.023880
8451,-103.437141
8463,-103.275772
8476,-98.757462
8488,-109.730515
8501,-107.309982
8513,-107.309982
8526,-90.204933
8538,-118.283035
8551,-103.598511
8563,-79.231888
8576,-87.300301
8588,1218.492798
8601,-102.468872
8613,-96.821037
8626,-95.691460
8638,-90.366302
8651,-96.821037
8663,-113.119247
8676,-104.243988
8688,-99.887039
8701,-104.405357
8713,-100.048409
8726,-92.786827
8738,-110.698723
8751,-94.723251
8763,-94.723251
8776,-94.723251
8788,-96.982407
8801,-112.957878
8813,-115.217041
8826,-103.759880
8838,-92.625458
8851,-102.630302
8863,-99.564301
8876,-110.375984
8888,-101.177986
8901,-97.950615
8913,-83.266098
8926,-88.268517
8938,-93.432304
8951,-116.830719
8963,-103.437141
8976,-86.493462
8988,-106.019035
9001,-111.021461
9013,-111.021461
9026,-97.627884
9038,-116.507988
9051,-104.405357
9063,-79.877357
9076,-98.596092
9088,-99.080200
9101,-104.889458
9113,-115.701141
9126,-111.828300
9138,-102.146194
9151,-99.564301
9163,-95.852829
9176,-88.913986
9188,-99.887039
9201,-108.923668
9213,-113.280617
9226,-121.833145
9238,-106.341774
9251,-83.588829
9263,-83.588829
9276,-83.588829
9288,-82.459251
9301,-78.747780
9313,-100.371147
9326,-109.407776
9338,-104.889458
9351,-86.493462
9363,-79.554619
9376,-83.427460
9388,-100.693878
9401,-98.273354
9413,-104.243988
9426,-91.334511
9438,-110.053246
9451,-115.862511
9463,-120.380829
9476,-118.928513
9488,-118.928513
9501,-110.537354
9513,-97.143776
9526,-90.366302
9538,-105.857674
9551,-107.794090
9563,-97.466515
9576,-98.918831
9588,-96.014198
9601,-113.926094
9613,-109.891884
9626,-100.855247
9638,-82.459251
9651,-58.253994
9663,-74.229462
9676,-96.821037
9688,-77.940941
9701,-82.459251
9713,-102.146194
9726,-100.855247
9738,-100.855247
9751,-81.652412
9763,-85.847992
9776,-82.781990
9788,-70.195251
9801,-75.681778
9813,-84.557045
9826,-107.148621
9838,-92.464096
9851,-83.911568
9863,-88.107147
9876,-106.019035
9888,-105.857674
9901,-109.085037
9913,-101.177986
9926,-81.652412
9938,-84.879776
9951,-83.427460
9963,-100.371147
9976,-96.498306
9988,-96.498306
10001,-96.014198
